percent,code,user,ratio
50,B1,corning-5-user,0.8243873894
50,B1,corning-6-user,0.8836339984
50,B1,corning-7-user,0.8535176634
50,B1,corning-8-user,1
50,B2,corning-1-user,0.5994098721
50,B2,corning-2-user,0.6708333687
50,B2,corning-3-user,0.6089344804
50,B2,corning-4-user,0.7636812942
50,B2,corning-5-user,0.7663665081
50,B2,corning-6-user,0.9284013017
50,B2,corning-7-user,0.905092284
50,B2,corning-8-user,0.985968577
50,B3,corning-1-user,0.7416269626
50,B3,corning-2-user,0.6351238837
50,B3,corning-3-user,0.5299824794
50,B3,corning-4-user,0.9826040193
50,B3,corning-5-user,1
50,B3,corning-6-user,1
50,B3,corning-7-user,1
50,B3,corning-8-user,0.878707469
50,B4,corning-1-user,0.6915476274
50,B4,corning-2-user,0.6915476274
50,B4,corning-3-user,0.6915476274
50,B4,corning-4-user,0.6915476274
50,B4,corning-5-user,0.6915476274
50,B4,corning-6-user,0.8296497512
50,B4,corning-7-user,0.8318762413
50,B4,corning-8-user,0.8944936819
50,B5,corning-1-user,0.7055338086
50,B5,corning-2-user,0.7018628963
50,B5,corning-3-user,0.6722897836
50,B5,corning-4-user,0.7569265817
50,B5,corning-5-user,0.7753981256
50,B5,corning-6-user,0.8101969899
50,B5,corning-7-user,0.8318762413
50,B5,corning-8-user,0.889430123
