percent,code,user,ratio
50,B2,corning-1-user,0.6506919281
50,B2,corning-2-user,0.6231455836
50,B2,corning-3-user,0.6011778873
50,B2,corning-4-user,0.692253271
50,B2,corning-5-user,0.7663665081
50,B2,corning-6-user,0.8964259015
50,B2,corning-7-user,0.9606006561
50,B2,corning-8-user,0.985968577
50,B3,corning-1-user,0.7416269626
50,B3,corning-2-user,0.6351238837
50,B3,corning-3-user,0.5299824794
50,B3,corning-4-user,0.9826040193
50,B3,corning-5-user,1
50,B3,corning-6-user,1
50,B3,corning-7-user,1
50,B3,corning-8-user,0.878707469
50,B4,corning-1-user,0.6915476274
50,B4,corning-2-user,0.6915476274
50,B4,corning-3-user,0.6915476274
50,B4,corning-4-user,0.7216401812
50,B4,corning-5-user,0.6915476274
50,B4,corning-6-user,0.7785249499
50,B4,corning-7-user,0.8584420014
50,B4,corning-8-user,0.894489421
50,B5,corning-1-user,0.7058291529
50,B5,corning-2-user,0.7021782418
50,B5,corning-3-user,0.6718401875
50,B5,corning-4-user,0.7569416396
50,B5,corning-5-user,0.7752362956
50,B5,corning-6-user,0.8095198373
50,B5,corning-7-user,0.8318762413
50,B5,corning-8-user,0.8897330082
